cod_transacao;num_conta;data_transacao;nome_transacao;valor_transacao
68690;38;2022-12-30 00:00:00.879381 UTC;Pix - Realizado;-3439
37738;652;2022-02-13 15:48:49 UTC;Pix - Realizado;-3439
48735;658;2019-04-17 20:17:15 UTC;Compra Débito;-3438
14775;456;2020-08-20 10:08:58 UTC;Compra Débito;-3438
45309;456;2021-11-09 17:47:06 UTC;Compra Débito;-3438
10664;147;2014-09-07 22:07:59 UTC;Compra Crédito;-3438
14445;671;2022-12-04 10:06:26 UTC;Compra Crédito;-3438
29749;794;2021-06-18 03:35:11 UTC;Pix - Realizado;-3438
34081;365;2021-08-02 20:08:04 UTC;Compra Débito;-3437
13221;860;2022-01-18 22:52:31 UTC;Compra Crédito;-3437
33930;898;2015-12-19 01:32:01 UTC;Compra Crédito;-3437
56943;972;2022-02-10 23:21:15 UTC;Pix - Realizado;-3437
17142;299;2022-12-05 05:51:46 UTC;Compra Débito;-3436
60751;776;2022-12-29 23:59:59.468198 UTC;Compra Crédito;-3436
33962;149;2021-10-17 16:47:16 UTC;Compra Crédito;-3436
36853;889;2022-12-30 00:00:00.910291 UTC;Pix - Realizado;-3436
4839;144;2022-05-29 20:02:19 UTC;Pix - Realizado;-3436
39371;124;2022-12-29 23:58:45 UTC;Compra Débito;-3435
61751;404;2022-12-30 00:00:00.174353 UTC;Compra Crédito;-3435
5948;753;2017-08-12 17:02:34 UTC;Compra Crédito;-3435
64415;307;2022-12-29 23:53:12 UTC;Pix - Realizado;-3435
35916;177;2022-12-29 23:59:59.783553 UTC;Pix - Realizado;-3435
35326;755;2021-10-19 07:43:05 UTC;Pix - Realizado;-3435
44944;678;2021-03-14 15:37:23 UTC;Compra Débito;-3434
49221;563;2022-12-30 00:00:00.308522 UTC;Compra Crédito;-3434
8932;280;2018-09-25 04:58:29 UTC;Compra Débito;-3433
42717;94;2022-12-29 18:02:49 UTC;Compra Débito;-3433
62973;134;2016-12-23 16:32:36 UTC;Compra Débito;-3433
29646;409;2018-03-24 02:50:19 UTC;Compra Crédito;-3433
5669;974;2014-08-02 19:15:28 UTC;Compra Crédito;-3433
68894;249;2022-12-14 17:48:55 UTC;Compra Crédito;-3433
52489;723;2018-07-12 20:08:24 UTC;Compra Débito;-3432
55138;883;2016-10-21 19:37:41 UTC;Compra Crédito;-3432
45831;238;2022-12-29 23:59:58 UTC;Compra Crédito;-3432
17500;604;2022-12-18 06:59:09 UTC;Pix - Realizado;-3432
40263;261;2017-07-06 17:27:31 UTC;Compra Débito;-3431
13322;6;2010-10-04 05:33:56 UTC;Compra Débito;-3431
21339;18;2022-09-25 22:38:25 UTC;Compra Débito;-3431
44274;122;2018-01-10 00:45:43 UTC;Compra Débito;-3431
14432;928;2023-01-08 18:51:04.648398 UTC;Compra Débito;-3431
37100;118;2022-12-29 23:59:41 UTC;Compra Crédito;-3431
61057;910;2018-10-06 21:55:25 UTC;Compra Crédito;-3431
43946;226;2021-12-06 11:07:27 UTC;Compra Crédito;-3431
69297;499;2022-12-29 23:59:59.347557 UTC;Compra Crédito;-3431
56492;308;2022-12-29 23:58:56 UTC;Pix - Realizado;-3431
40629;63;2022-12-01 13:23:38 UTC;Pix - Realizado;-3431
64168;331;2022-12-29 23:59:57 UTC;Pix - Realizado;-3431
53273;423;2021-07-09 10:22:36 UTC;Pix - Realizado;-3431
61056;316;2022-12-29 23:58:49 UTC;Compra Débito;-3429
66503;594;2022-08-30 08:00:43 UTC;Compra Débito;-3429
35613;877;2014-07-27 09:01:47 UTC;Compra Débito;-3429
28082;197;2021-09-17 03:54:30 UTC;Compra Débito;-3429
16068;212;2021-07-24 00:32:40 UTC;Compra Débito;-3429
63799;88;2022-12-29 23:59:59.783272 UTC;Compra Crédito;-3429
34781;612;2022-12-25 21:32:26 UTC;Compra Crédito;-3429
12202;395;2022-12-28 23:51:40 UTC;Compra Crédito;-3429
47842;482;2021-08-23 08:13:25 UTC;Compra Crédito;-3429
28991;484;2022-11-07 06:43:21 UTC;Compra Crédito;-3429
63884;355;2022-12-29 23:59:59.766397 UTC;Pix - Realizado;-3429
6258;115;2013-07-05 21:50:21 UTC;Compra Crédito;-3428
21613;888;2016-07-05 06:26:01 UTC;Compra Crédito;-3428
31224;960;2015-09-11 22:15:45 UTC;Compra Crédito;-3428
23015;986;2017-02-28 23:52:59 UTC;Compra Crédito;-3428
65700;771;2022-12-29 23:59:59.738726 UTC;Pix - Realizado;-3428
41035;324;2022-12-29 23:10:41 UTC;Pix - Realizado;-3428
37481;109;2022-12-30 00:00:00.95519 UTC;Pix - Realizado;-3428
1301;167;2021-09-12 11:50:21 UTC;Pix - Realizado;-3428
37790;737;2022-12-15 06:11:56 UTC;Pix - Realizado;-3428
43322;831;2022-06-14 09:44:58 UTC;Compra Débito;-3427
24872;185;2013-01-04 23:38:48 UTC;Compra Débito;-3427
66738;976;2019-07-29 10:54:23 UTC;Compra Débito;-3427
7297;261;2016-02-22 11:24:14 UTC;Compra Crédito;-3427
14213;26;2012-11-01 17:56:46 UTC;Compra Crédito;-3427
31903;888;2017-06-15 10:22:22 UTC;Compra Crédito;-3427
35021;397;2020-04-28 08:55:20 UTC;Compra Crédito;-3427
13867;942;2015-12-25 04:12:50 UTC;Compra Crédito;-3427
47067;958;2022-04-17 08:15:05 UTC;Compra Crédito;-3427
27524;506;2019-05-08 00:39:01 UTC;Compra Crédito;-3427
44372;250;2022-12-29 16:56:35 UTC;Compra Débito;-3426
66029;765;2022-12-29 23:59:59.161106 UTC;Compra Débito;-3426
41851;553;2020-06-06 23:19:25 UTC;Compra Crédito;-3426
56445;207;2022-12-30 00:00:00.877169 UTC;Compra Crédito;-3426
6130;994;2019-09-27 13:55:19 UTC;Compra Crédito;-3426
45295;57;2022-10-15 17:11:07 UTC;Compra Débito;-3425
6220;58;2019-03-06 03:12:35 UTC;Compra Débito;-3425
7268;518;2015-11-13 19:43:06 UTC;Compra Crédito;-3425
14485;778;2020-05-25 17:36:05 UTC;Compra Crédito;-3425
48641;620;2012-12-17 14:04:59 UTC;Compra Crédito;-3425
10313;117;2022-12-13 07:35:15 UTC;Compra Crédito;-3425
9708;275;2022-03-18 10:48:51 UTC;Pix - Realizado;-3425
13132;598;2022-01-16 04:26:27 UTC;Compra Débito;-3424
38756;996;2022-12-29 23:58:55 UTC;Compra Débito;-3424
6373;825;2022-06-21 15:22:37 UTC;Compra Crédito;-3424
8008;437;2022-12-29 22:23:59 UTC;Compra Crédito;-3424
34717;253;2022-12-30 00:00:00.654918 UTC;Compra Crédito;-3424
48151;985;2020-07-03 22:26:32 UTC;Compra Débito;-3423
44059;245;2022-10-30 13:22:55 UTC;Compra Débito;-3423
17657;824;2016-05-30 16:37:03 UTC;Compra Crédito;-3423
51502;621;2021-06-14 00:00:12 UTC;Compra Crédito;-3423
70377;369;2022-12-30 00:00:00.381324 UTC;Compra Crédito;-3423
31487;393;2022-12-30 00:00:00 UTC;Compra Crédito;-3423
28568;462;2017-08-30 03:23:30 UTC;Compra Crédito;-3423
47777;493;2022-12-29 23:56:45 UTC;Compra Crédito;-3423
49621;80;2020-05-24 14:52:05 UTC;Compra Débito;-3422
49324;891;2017-11-13 00:37:48 UTC;Compra Débito;-3422
10649;911;2013-03-21 19:12:16 UTC;Compra Débito;-3422
22750;476;2018-08-25 15:14:19 UTC;Compra Débito;-3422
1791;811;2018-12-14 02:08:44 UTC;Compra Crédito;-3422
26997;624;2017-01-08 04:04:48 UTC;Compra Crédito;-3422
68315;151;2020-04-01 22:39:19 UTC;Compra Crédito;-3422
61371;818;2022-12-16 16:35:54 UTC;Pix - Realizado;-3422
68973;388;2022-12-20 05:11:52 UTC;Pix - Realizado;-3422
28621;268;2017-04-15 11:21:05 UTC;Compra Débito;-3421
23802;214;2022-11-30 15:31:05 UTC;Compra Débito;-3421
47152;23;2022-10-27 15:50:10 UTC;Compra Crédito;-3421
55563;809;2022-12-07 05:59:04 UTC;Compra Crédito;-3421
55914;476;2019-11-05 02:29:24 UTC;Compra Crédito;-3421
57331;855;2022-09-16 10:02:16 UTC;Pix - Realizado;-3421
61766;120;2022-12-29 23:59:59.898429 UTC;Pix - Realizado;-3421
44067;193;2022-06-22 13:26:37 UTC;Pix - Realizado;-3421
30078;393;2022-12-29 23:59:14 UTC;Transferência entre CC - Débito;-3421
17033;750;2016-03-17 18:34:51 UTC;Compra Débito;-3419
61090;527;2020-12-14 02:14:42 UTC;Compra Crédito;-3419
1531;318;2018-06-13 20:00:26 UTC;Compra Crédito;-3419
19586;619;2020-09-04 23:35:15 UTC;Compra Crédito;-3419
13050;433;2022-04-22 16:49:02 UTC;Compra Crédito;-3419
10726;520;2021-01-06 13:30:29 UTC;Pix - Realizado;-3419
65002;285;2022-12-30 00:00:00.173177 UTC;Pix - Realizado;-3419
54364;505;2022-02-11 09:29:46 UTC;Pix - Realizado;-3419
16676;197;2021-06-06 03:26:06 UTC;Compra Débito;-3418
53014;969;2022-12-18 01:54:33 UTC;Compra Débito;-3418
33706;287;2022-12-29 07:02:06 UTC;Compra Crédito;-3418
24354;575;2016-01-26 17:25:26 UTC;Compra Crédito;-3418
70615;778;2022-12-29 23:59:59.842537 UTC;Pix - Realizado;-3418
44349;583;2022-12-29 18:35:48 UTC;Pix - Realizado;-3418
53774;452;2022-12-29 23:59:58 UTC;Pix - Realizado;-3418
5607;828;2022-09-15 02:20:13 UTC;Compra Débito;-3417
4175;412;2020-12-30 21:31:51 UTC;Compra Débito;-3417
9869;515;2014-05-20 17:48:19 UTC;Compra Crédito;-3417
41139;594;2021-11-28 21:08:01 UTC;Compra Crédito;-3417
69430;727;2022-05-29 18:56:28 UTC;Compra Crédito;-3417
7970;741;2012-04-01 04:25:27 UTC;Compra Crédito;-3417
13105;756;2022-12-13 06:02:52 UTC;Compra Crédito;-3417
48307;92;2018-06-05 12:34:35 UTC;Compra Débito;-3416
57885;667;2022-12-30 00:00:00.298665 UTC;Compra Débito;-3416
15582;249;2019-03-19 09:06:09 UTC;Compra Débito;-3416
58720;829;2022-12-30 00:00:00.303048 UTC;Compra Crédito;-3416
1544;174;2017-04-28 09:26:46 UTC;Compra Crédito;-3416
6616;225;2021-01-20 08:18:36 UTC;Compra Crédito;-3416
56320;535;2020-10-15 01:19:47 UTC;Compra Débito;-3415
47576;22;2022-12-29 23:04:02 UTC;Compra Crédito;-3415
3238;543;2017-09-08 15:13:40 UTC;Compra Crédito;-3415
9951;364;2014-06-01 11:24:27 UTC;Compra Crédito;-3415
52635;960;2019-01-22 15:40:20 UTC;Compra Crédito;-3415
13409;360;2022-05-09 23:50:37 UTC;Pix - Realizado;-3415
62071;880;2022-12-29 23:59:37 UTC;Pix - Realizado;-3415
63504;194;2021-11-06 16:11:25 UTC;Pix - Realizado;-3415
56602;481;2022-10-21 23:54:20 UTC;Pix - Realizado;-3415
14111;589;2019-03-12 20:34:09 UTC;Compra Débito;-3414
14277;454;2022-12-13 18:14:12 UTC;Compra Crédito;-3414
47271;791;2022-08-16 21:32:51 UTC;Compra Débito;-3413
29399;901;2021-11-29 11:54:02 UTC;Compra Débito;-3413
57519;370;2022-12-29 23:59:59.972372 UTC;Compra Crédito;-3413
19119;148;2016-11-18 05:33:20 UTC;Compra Crédito;-3413
23619;930;2019-08-05 07:17:37 UTC;Compra Crédito;-3413
29400;479;2022-12-29 23:53:18 UTC;Compra Crédito;-3413
49495;571;2022-12-30 00:00:00 UTC;Pix - Realizado;-3413
22738;319;2021-12-07 17:53:26 UTC;Pix - Realizado;-3413
45645;455;2019-08-12 12:19:12 UTC;Compra Débito;-3412
69898;470;2022-12-29 23:59:59.6826 UTC;Pix - Realizado;-3412
12537;150;2022-12-20 02:51:51 UTC;Compra Débito;-3411
20408;666;2018-06-26 19:31:04 UTC;Compra Débito;-3411
35521;993;2020-04-07 14:24:53 UTC;Compra Débito;-3411
24751;770;2022-12-29 23:59:53 UTC;Compra Crédito;-3411
48964;818;2022-09-29 17:34:36 UTC;Compra Crédito;-3411
52112;86;2022-12-27 00:48:18 UTC;Compra Crédito;-3411
17632;208;2013-06-18 21:16:59 UTC;Compra Crédito;-3411
21573;244;2013-07-16 18:24:00 UTC;Compra Crédito;-3411
42264;43;2022-12-04 05:19:37 UTC;Pix - Realizado;-3411
61103;136;2022-12-29 23:59:59.709434 UTC;Pix - Realizado;-3411
20343;536;2022-09-13 22:10:56 UTC;Compra Débito;-3409
34238;40;2022-08-30 10:48:38 UTC;Compra Débito;-3409
59755;431;2018-05-23 06:58:44 UTC;Compra Débito;-3409
38175;208;2015-05-19 07:32:23 UTC;Compra Débito;-3409
46851;488;2022-12-30 00:00:00.516903 UTC;Compra Débito;-3409
60518;20;2022-12-29 09:05:34 UTC;Compra Crédito;-3409
62902;25;2022-12-29 23:59:59.128049 UTC;Compra Crédito;-3409
19280;362;2020-10-06 05:16:14 UTC;Compra Crédito;-3409
47039;910;2017-10-12 01:35:51 UTC;Compra Crédito;-3409
41458;978;2022-12-29 23:59:55 UTC;Compra Crédito;-3409
48706;480;2021-03-21 00:34:47 UTC;Compra Crédito;-3409
8490;283;2018-12-03 18:47:26 UTC;Compra Débito;-3408
38641;423;2021-03-14 03:17:00 UTC;Compra Débito;-3408
1354;231;2012-06-28 00:17:43 UTC;Compra Débito;-3408
44525;525;2016-06-13 20:02:00 UTC;Compra Crédito;-3408
56605;283;2020-01-19 22:55:59 UTC;Compra Crédito;-3408
66703;325;2017-06-06 20:01:34 UTC;Compra Crédito;-3408
2697;100;2017-04-30 15:02:03 UTC;Compra Crédito;-3408
50466;908;2022-12-29 23:59:59.155341 UTC;Compra Crédito;-3408
23489;565;2017-12-17 23:46:13 UTC;Compra Débito;-3407
7069;88;2022-01-14 07:44:55 UTC;Compra Débito;-3407
11621;645;2022-07-13 19:51:07 UTC;Compra Crédito;-3407
48197;137;2018-12-08 08:30:06 UTC;Compra Crédito;-3407
23043;954;2013-07-10 14:31:15 UTC;Compra Crédito;-3407
50842;537;2022-10-20 12:26:20 UTC;Pix - Realizado;-3407
24516;171;2022-12-29 23:59:37 UTC;Pix - Realizado;-3407
68770;720;2022-12-29 23:59:59.325731 UTC;Pix - Realizado;-3407
56265;218;2021-10-07 17:36:04 UTC;Pix - Realizado;-3407
14737;290;2018-01-25 11:20:02 UTC;Compra Débito;-3406
67671;883;2017-01-16 09:49:04 UTC;Compra Débito;-3406
29629;971;2022-02-05 17:21:15 UTC;Compra Débito;-3406
19946;778;2020-07-21 21:37:48 UTC;Compra Crédito;-3406
4775;76;2015-11-22 07:47:37 UTC;Compra Crédito;-3406
12277;343;2021-11-09 09:15:55 UTC;Compra Crédito;-3406
15443;179;2019-08-31 21:20:14 UTC;Compra Crédito;-3406
14182;193;2015-10-24 21:30:31 UTC;Compra Crédito;-3406
53155;460;2022-06-26 18:23:33 UTC;Compra Crédito;-3406
45597;507;2020-03-02 08:00:28 UTC;Compra Crédito;-3406
47833;573;2022-12-29 23:59:59.182211 UTC;Pix - Realizado;-3406
70324;213;2022-12-30 00:00:00.116278 UTC;Pix - Realizado;-3406
28281;940;2019-11-14 13:18:30 UTC;Compra Débito;-3405
30423;526;2022-04-03 19:14:26 UTC;Compra Crédito;-3405
22017;549;2020-03-18 14:26:00 UTC;Compra Crédito;-3405
6252;551;2018-07-11 11:28:03 UTC;Compra Crédito;-3405
22477;992;2020-09-26 18:36:41 UTC;Compra Crédito;-3405
68635;966;2022-12-22 18:11:33 UTC;Pix - Realizado;-3405
41080;734;2022-12-29 10:28:11 UTC;Pix - Realizado;-3405
16172;771;2020-04-11 14:26:35 UTC;Compra Débito;-3404
65733;570;2022-12-29 23:14:43 UTC;Compra Débito;-3404
35271;325;2016-09-24 23:46:17 UTC;Compra Débito;-3404
7457;106;2011-12-07 19:22:40 UTC;Compra Crédito;-3404
69614;883;2017-04-20 21:49:14 UTC;Compra Crédito;-3404
63564;183;2022-05-21 15:21:32 UTC;Compra Crédito;-3404
21110;9;2022-12-30 16:23:13.531737 UTC;Pix - Realizado;-3404
44683;718;2022-03-07 17:29:08 UTC;Pix - Realizado;-3404
54909;315;2022-12-29 23:59:59.17224 UTC;Compra Débito;-3403
23426;84;2022-10-11 19:33:34 UTC;Compra Débito;-3403
71210;713;2022-12-29 23:59:59.069925 UTC;Compra Débito;-3403
50681;734;2022-12-30 00:00:00.167447 UTC;Compra Débito;-3403
54971;584;2019-01-05 18:03:04 UTC;Compra Crédito;-3403
52421;634;2022-12-29 23:54:19 UTC;Compra Crédito;-3403
25543;654;2020-12-06 18:05:06 UTC;Compra Crédito;-3403
57217;816;2022-11-29 22:18:32 UTC;Pix - Realizado;-3403
17665;81;2021-09-25 03:10:03 UTC;Pix - Realizado;-3403
48838;598;2022-12-29 11:44:09 UTC;Pix - Realizado;-3403
36858;410;2022-12-29 23:59:52 UTC;Compra Débito;-3402
60337;685;2022-12-28 17:27:39 UTC;Compra Débito;-3402
17677;521;2022-12-03 06:17:22 UTC;Compra Crédito;-3402
34836;397;2020-04-02 18:54:34 UTC;Compra Crédito;-3402
36326;455;2019-06-04 21:22:46 UTC;Compra Crédito;-3402
59721;222;2016-09-25 04:12:15 UTC;Compra Crédito;-3402
70279;747;2022-12-29 23:59:59.364571 UTC;Compra Crédito;-3402
18276;785;2021-06-24 05:50:30 UTC;Compra Débito;-3401
7548;335;2022-09-15 00:36:24 UTC;Compra Débito;-3401
51528;943;2022-12-29 23:59:56 UTC;Compra Débito;-3401
55170;624;2021-08-13 06:01:52 UTC;Compra Crédito;-3401
28213;916;2022-09-09 13:25:13 UTC;Compra Crédito;-3401
68117;945;2022-12-01 10:14:03 UTC;Compra Crédito;-3401
21518;947;2022-12-29 18:35:25 UTC;Compra Crédito;-3401
25076;478;2022-11-25 16:05:31 UTC;Compra Crédito;-3401
5002;445;2020-04-19 00:08:01 UTC;Compra Débito;-3399
35042;244;2016-02-11 05:15:12 UTC;Compra Débito;-3399
4392;890;2013-12-27 18:59:23 UTC;Compra Crédito;-3399
56756;467;2022-12-29 23:59:59 UTC;Compra Crédito;-3399
16233;461;2022-01-29 03:55:26 UTC;Compra Débito;-3398
67293;495;2022-12-30 00:00:00.945941 UTC;Compra Débito;-3398
68439;840;2022-12-29 23:59:59.991132 UTC;Compra Crédito;-3398
53427;653;2022-12-29 23:59:58 UTC;Compra Crédito;-3398
18637;431;2014-03-01 09:18:50 UTC;Compra Crédito;-3398
52144;468;2022-12-29 17:47:50 UTC;Compra Crédito;-3398
66466;158;2021-12-30 17:49:00 UTC;Compra Débito;-3397
27136;775;2013-11-16 05:13:49 UTC;Compra Crédito;-3397
55497;96;2022-12-29 23:59:59.70457 UTC;Compra Crédito;-3397
24508;125;2022-07-29 23:06:19 UTC;Compra Crédito;-3397
20579;725;2022-12-03 08:26:51 UTC;Compra Crédito;-3397
38985;126;2020-01-21 22:12:54 UTC;Compra Débito;-3396
13675;677;2018-03-21 23:17:19 UTC;Compra Débito;-3396
54754;272;2022-12-29 23:59:59.977236 UTC;Compra Crédito;-3396
27043;583;2021-05-04 21:56:15 UTC;Compra Crédito;-3396
36897;338;2021-11-17 15:03:40 UTC;Compra Crédito;-3396
2919;356;2014-01-21 06:33:42 UTC;Compra Crédito;-3396
56534;244;2019-03-21 07:51:13 UTC;Compra Crédito;-3396
18563;648;2022-10-01 11:57:09 UTC;Pix - Realizado;-3396
38094;165;2022-12-20 23:25:33 UTC;Pix - Realizado;-3396
6080;627;2021-11-29 16:18:11 UTC;Compra Débito;-3395
23684;519;2022-09-20 10:16:04 UTC;Compra Crédito;-3395
64530;527;2021-04-24 22:04:47 UTC;Compra Crédito;-3395
20713;563;2022-12-29 23:27:30 UTC;Compra Crédito;-3395
17992;419;2022-04-03 12:11:47 UTC;Compra Crédito;-3395
29549;465;2020-03-10 10:13:35 UTC;Compra Crédito;-3395
60632;608;2019-06-20 04:51:17 UTC;Compra Débito;-3394
16178;378;2018-11-22 09:23:27 UTC;Compra Crédito;-3394
38027;897;2022-12-29 09:34:24 UTC;Compra Crédito;-3394
59910;112;2022-12-30 00:00:00.159526 UTC;Pix - Realizado;-3394
34875;446;2016-10-06 15:36:03 UTC;Compra Débito;-3393
47490;140;2022-12-29 07:36:43 UTC;Compra Crédito;-3393
66239;934;2022-12-29 23:59:59.518825 UTC;Compra Crédito;-3393
39340;704;2022-09-01 17:08:38 UTC;Compra Crédito;-3393
28772;506;2019-05-20 04:18:14 UTC;Compra Crédito;-3393
42646;329;2022-04-29 09:00:28 UTC;Pix - Realizado;-3393
37982;198;2021-09-02 08:50:58 UTC;Pix - Realizado;-3393
53360;271;2022-12-26 18:53:40 UTC;Compra Débito;-3392
54888;398;2022-12-30 00:00:00.71076 UTC;Compra Débito;-3392
67937;183;2022-05-22 17:13:13 UTC;Compra Débito;-3392
65759;517;2022-12-29 23:59:36 UTC;Compra Crédito;-3392
17688;148;2016-11-04 01:52:29 UTC;Compra Crédito;-3392
17042;714;2015-09-21 00:36:47 UTC;Compra Crédito;-3392
57568;734;2022-12-30 00:00:00.789493 UTC;Compra Crédito;-3392
53672;506;2019-11-23 14:32:13 UTC;Compra Crédito;-3392
14966;812;2019-03-24 09:51:12 UTC;Compra Débito;-3391
50126;610;2022-12-29 23:59:59.800622 UTC;Compra Débito;-3391
68680;348;2021-10-06 04:37:41 UTC;Compra Crédito;-3391
7382;970;2021-06-11 12:26:26 UTC;Compra Crédito;-3391
52138;290;2022-12-29 23:16:07 UTC;Compra Débito;-3389
35883;336;2021-09-02 01:39:07 UTC;Compra Débito;-3389
25303;624;2017-01-04 14:24:39 UTC;Compra Débito;-3389
55480;357;2022-12-11 12:37:24 UTC;Compra Crédito;-3389
56218;636;2020-03-06 10:29:05 UTC;Compra Crédito;-3389
59944;185;2019-04-13 19:16:22 UTC;Compra Crédito;-3389
59179;159;2022-12-30 00:00:00.332611 UTC;Pix - Realizado;-3389
33317;708;2021-09-20 10:36:15 UTC;Pix - Realizado;-3389
45753;479;2022-12-30 00:00:00.890991 UTC;Pix - Realizado;-3389
17887;61;2017-07-12 03:45:19 UTC;Compra Débito;-3388
11323;653;2016-07-26 06:55:37 UTC;Compra Débito;-3388
5920;927;2011-10-12 20:12:22 UTC;Compra Débito;-3388
2951;269;2014-03-01 12:50:59 UTC;Compra Crédito;-3388
40441;678;2021-02-01 01:04:03 UTC;Compra Crédito;-3388
11044;476;2018-07-08 07:43:16 UTC;Compra Crédito;-3388
5529;478;2022-07-04 00:41:14 UTC;Compra Crédito;-3388
69928;186;2022-12-30 00:00:00.56732 UTC;Compra Débito;-3387
55545;805;2022-12-30 00:00:00.772791 UTC;Compra Crédito;-3387
33324;839;2017-05-15 12:53:53 UTC;Compra Crédito;-3387
2719;390;2018-09-11 06:21:03 UTC;Compra Crédito;-3387
52328;933;2017-03-10 08:13:39 UTC;Compra Crédito;-3387
57419;965;2022-12-30 00:00:00.775292 UTC;Compra Crédito;-3387
28647;809;2022-05-22 04:12:13 UTC;Pix - Realizado;-3387
38270;442;2023-01-15 15:57:23.678605 UTC;Pix - Realizado;-3387
35166;833;2019-09-30 20:13:03 UTC;Compra Débito;-3386
1176;991;2019-03-15 14:11:28 UTC;Compra Crédito;-3386
34258;246;2020-08-03 22:34:32 UTC;Compra Crédito;-3386
30141;134;2016-01-23 21:59:32 UTC;Compra Débito;-3385
61655;987;2016-08-19 17:24:50 UTC;Compra Débito;-3385
54028;734;2022-12-30 00:00:00.300827 UTC;Compra Débito;-3385
14475;857;2019-09-30 08:04:22 UTC;Compra Crédito;-3385
71961;889;2022-12-30 00:00:00.463347 UTC;Compra Crédito;-3385
23328;250;2021-06-12 12:26:37 UTC;Compra Crédito;-3385
16002;257;2022-11-12 23:24:26 UTC;Pix - Realizado;-3385
64488;357;2022-12-29 23:59:07 UTC;Pix - Realizado;-3385
5332;323;2015-08-27 05:53:27 UTC;Compra Débito;-3384
60609;850;2018-07-03 17:39:15 UTC;Compra Débito;-3384
32313;899;2022-12-29 23:59:59.343549 UTC;Compra Débito;-3384
13765;482;2019-12-15 15:44:33 UTC;Compra Débito;-3384
22764;323;2016-03-25 13:07:58 UTC;Compra Crédito;-3384
44879;137;2018-12-08 00:30:37 UTC;Compra Crédito;-3384
54919;694;2022-12-29 23:59:59.736253 UTC;Compra Crédito;-3384
17419;735;2013-03-11 16:42:56 UTC;Compra Crédito;-3384
57824;888;2021-05-04 09:01:03 UTC;Compra Débito;-3383
60249;702;2021-08-30 05:00:28 UTC;Compra Débito;-3383
21321;313;2022-12-29 23:54:28 UTC;Compra Crédito;-3383
9837;837;2014-07-10 06:13:24 UTC;Compra Crédito;-3383
44735;710;2022-04-26 15:24:28 UTC;Compra Crédito;-3383
23951;288;2020-11-22 16:59:35 UTC;Compra Débito;-3382
21740;701;2015-08-31 12:42:41 UTC;Compra Débito;-3382
5374;763;2017-04-16 06:30:55 UTC;Compra Débito;-3382
7380;554;2022-10-07 15:05:03 UTC;Compra Crédito;-3382
20259;698;2020-08-14 07:44:59 UTC;Compra Crédito;-3382
65758;733;2022-05-19 18:35:58 UTC;Compra Crédito;-3382
64986;621;2021-11-12 09:27:16 UTC;Compra Débito;-3381
36918;261;2017-06-29 08:46:53 UTC;Compra Crédito;-3381
67194;159;2022-12-30 00:00:00.602347 UTC;Compra Crédito;-3381
54236;68;2022-12-26 20:29:08 UTC;Compra Débito;-3379
68447;795;2022-12-29 23:59:59.190954 UTC;Compra Crédito;-3379
69499;953;2022-12-29 23:59:59.610678 UTC;Compra Crédito;-3379
3010;705;2015-07-26 21:57:51 UTC;Compra Crédito;-3379
38361;485;2019-04-28 11:11:54 UTC;Compra Crédito;-3379
